member_id,full_date,year,month,day,day_of_week,purchase_id
3426,2014-08-17,2014,8,17,6,d39acd6e-a3ac-4136-9341-ae23f3cff718
4130,2014-01-08,2014,1,8,2,d93608b2-a228-40ec-8ff4-64d4aa418ba3
3569,2014-10-08,2014,10,8,2,7f14f191-5c3b-4687-84da-2f242f30a079
1005,2014-01-23,2014,1,23,3,8705e552-0b21-4cda-b9a9-135cc57993e5
1945,2014-05-11,2014,5,11,6,458629c0-e825-40fe-b058-a499ad4c8ac2
1109,2014-10-31,2014,10,31,4,5111acad-f759-450d-9fd4-0e918fb8a99b
3176,2014-09-06,2014,9,6,5,f08644bb-0b2e-413e-9f26-03a64457727d
2394,2014-05-06,2014,5,6,1,f033d748-c970-4db0-b8ab-2e8c368236d1
1969,2014-08-28,2014,8,28,3,9dee787b-8ae4-441c-b8bf-3d214be7baca
3643,2014-08-07,2014,8,7,3,da639576-38ad-41a1-a36b-fdd315389afb
4656,2014-10-18,2014,10,18,5,557b6317-6f5d-4fc7-bbdb-26a8c34a0dfe
1655,2014-06-21,2014,6,21,5,fd9986c3-a181-4219-9d4e-e75417dbec54
3679,2014-05-25,2014,5,25,6,b3f3d01e-3fe2-454c-b6ee-6991ee741139
3735,2014-07-13,2014,7,13,6,282336a2-72c0-43ff-8264-d512507a14f4
4828,2014-11-30,2014,11,30,6,67650b82-5648-4ff7-8585-9ca6ff3555f2
4756,2014-05-07,2014,5,7,2,c2c922a8-6fbe-4f24-aa5f-658085f3baca
4859,2014-07-06,2014,7,6,6,dd72a9ec-9f66-4b92-b253-0b3c923ce8bb
4342,2014-05-15,2014,5,15,3,20307988-3102-443d-b310-bf2326b058d9
3552,2014-02-24,2014,2,24,0,c9354613-d41a-4729-9d41-4b2bb8bb35d7
3373,2014-09-05,2014,9,5,4,e5562f70-1bad-4114-b7a7-8166eb48ad74
2057,2014-04-16,2014,4,16,2,cf914a63-dbed-4399-a356-a14e0fcc5261
4324,2014-09-20,2014,9,20,5,4ce3d69c-ed0a-47cd-b3cd-225f6fc04058
1165,2014-02-05,2014,2,5,2,a855bbde-6c70-4195-b3ed-92fc83ee0866
2939,2014-10-22,2014,10,22,2,00d51794-caa9-4056-ad43-921e2f518ee3
4900,2014-04-05,2014,4,5,5,6599534b-4f5c-4151-a3a2-e5d53260fa8c
4206,2014-01-14,2014,1,14,1,64e0a7fa-a951-4846-aec9-e9428ceb553e
2662,2014-03-02,2014,3,2,6,d2abeacb-db4b-497d-99db-655a3abbe46e
1107,2014-06-14,2014,6,14,5,65032aac-200c-4484-bcd9-ac8d19a53de4
2543,2014-05-27,2014,5,27,1,3a4c1df4-362d-43a0-be6f-96711b70c756
2111,2014-07-12,2014,7,12,5,7f1534aa-5853-4ae8-b6b3-9b542232f6d5
4492,2014-11-25,2014,11,25,1,de832896-9365-467e-9a36-c0fd50b50390
2037,2014-04-13,2014,4,13,6,4a57d922-0162-4e1f-8d58-f1d20636bce7
3973,2014-06-28,2014,6,28,5,2f302cfe-8e28-4808-ba46-43b37dabb8cb
3947,2014-05-13,2014,5,13,1,5f615bcd-cdc4-433e-b72d-3a80ae707b7b
3662,2014-08-26,2014,8,26,1,41ee3d47-fc20-41b2-8248-98ee50ccf9b0
1495,2014-08-01,2014,8,1,4,0a03b208-2647-4e84-a024-509ecc4cbfdc
3403,2014-04-16,2014,4,16,2,b86cf845-00da-416f-9622-4b1692ae679c
3580,2014-03-17,2014,3,17,0,995be70a-8865-4098-8b62-f8684f321623
4025,2014-03-05,2014,3,5,2,d78ad7ab-87f0-40e9-846c-dd40e7344907
4915,2014-08-12,2014,8,12,1,685ecfb6-3d0e-4ac9-9334-e224e6971465
2105,2014-02-12,2014,2,12,2,1117aa65-a6b1-4edd-b082-05059f651766
3403,2014-02-26,2014,2,26,2,66e1db37-4aae-402b-9afe-eb05b1da0973
4159,2014-05-29,2014,5,29,3,23419bfc-98ee-4523-9600-e18cca0a8ac5
1741,2014-10-12,2014,10,12,6,dae47d72-243d-45ff-aa65-aa9001e81b1f
3417,2014-02-09,2014,2,9,6,d6bc5bfe-3969-470a-bc15-4126c33ac6f7
3895,2014-06-14,2014,6,14,5,bcc4818b-2762-4a80-984c-30cf09c2a635
1014,2014-04-09,2014,4,9,2,b88f32af-a122-4efa-8854-134e4c4dd0fd
1998,2014-10-11,2014,10,11,5,e552deca-c578-4892-84de-9fa8578bb4a8
3462,2014-11-10,2014,11,10,0,836a9ada-5460-425d-b2ae-06641b5a3352
3584,2014-05-29,2014,5,29,3,4f9d823f-3a68-4beb-9f53-8a14e265d8b4
4927,2014-04-13,2014,4,13,6,ccff18a3-5bbc-4d29-929a-7c8e56c9ee86
1908,2014-03-28,2014,3,28,4,4eedfa19-8afc-4191-b735-af40217020df
1139,2014-01-15,2014,1,15,2,35410aa4-2ad4-4025-8c0c-581d2d961c6a
3168,2014-03-19,2014,3,19,2,e70c5679-c319-4dd9-b9e5-f50c57fb7c0e
4373,2014-07-07,2014,7,7,0,cac95afb-f0b0-458b-aadf-9f5701093b2f
4244,2014-09-20,2014,9,20,5,6d3ea8e0-7cfb-4f3e-bc2f-0d1c9bc6c1b4
4661,2014-09-06,2014,9,6,5,fdf734f0-72a9-48b1-afc7-3c764faf2f36
3305,2014-06-03,2014,6,3,1,e5f59117-dd23-4403-bf67-4e83b0cffafd
1408,2014-09-01,2014,9,1,0,fd5e403e-2490-4708-87cb-929e073f24d1
2242,2014-04-02,2014,4,2,2,757900d0-6b05-4db3-8f57-58bc9ba4dcf4
4160,2014-04-25,2014,4,25,4,89d0cc4f-daa2-4fca-8d52-401287b8d54e
2129,2014-05-01,2014,5,1,3,0ba174da-46ef-4e14-ad52-8cf2378d9bd2
3518,2014-06-02,2014,6,2,0,210939f5-633d-4c88-85c3-96a01e5de3b5
2794,2014-07-13,2014,7,13,6,6e859cc1-0a4a-436b-851b-821f1a333bce
3666,2014-10-15,2014,10,15,2,48b495eb-2624-4b66-bdb2-9c0fa31cffd5
3094,2014-07-13,2014,7,13,6,672adf4a-bd95-4fd9-a399-6df4738bcc85
3730,2014-03-02,2014,3,2,6,402b83eb-ff77-41fb-ad23-c4e6ad456374
4612,2014-08-09,2014,8,9,5,4c3e9eca-1d9e-479d-a126-d2a11c8a83da
2897,2014-04-26,2014,4,26,5,bfe413fc-22ba-40de-b40a-9c1db2d12a41
4132,2014-09-20,2014,9,20,5,a6cb1b28-83fc-468a-900c-6e8b81ffc78d
4721,2014-06-24,2014,6,24,1,a8d98a06-e8a8-4494-b939-5e8dbc82d96e
3113,2014-12-26,2014,12,26,4,b22a8158-f95e-4692-b405-26f929a2ee03
1772,2014-09-04,2014,9,4,3,35024620-e88f-4c68-932a-50fb9a67c061
4470,2014-08-02,2014,8,2,5,bcdb94f8-846f-45f7-80b4-1fa445743475
3737,2014-12-30,2014,12,30,1,6c25b4c7-f79a-4836-9503-33d5677366a4
4171,2014-07-01,2014,7,1,1,b27cc3ae-9a2e-427d-80c5-864763e61aa7
1300,2014-04-09,2014,4,9,2,81b20a12-f396-4c87-bf13-b0fa481e874b
4822,2014-03-01,2014,3,1,5,b37a98bd-dbfa-42bd-ab99-a07a42534038
3458,2014-04-29,2014,4,29,1,a4a8e132-cd3b-48a6-9c08-73ad3f58a9fe
3912,2014-08-11,2014,8,11,0,0d94a331-2f97-42bc-bb65-38582ece28d1
2716,2014-01-16,2014,1,16,3,17f754da-ddce-4172-966a-d4b7864ad8d1
4244,2014-04-17,2014,4,17,3,b82750c6-5a44-40ea-bdd1-c9df8e5e9fcf
3009,2014-11-13,2014,11,13,3,b5f1f6b5-85fc-4867-bda1-9d0ff0a03516
2406,2014-12-03,2014,12,3,2,4a66eed0-135b-40a1-8882-0b1efb39d17e
2185,2014-05-25,2014,5,25,6,7dadb219-8a7b-48a2-a3f9-e36de67d7730
1575,2014-06-27,2014,6,27,4,88cd7126-0250-4964-97f3-0fa9f99ef030
2986,2014-03-11,2014,3,11,1,f815159e-8460-4115-b6bb-dbb0e2e42011
1676,2014-03-29,2014,3,29,5,996144e2-3d50-4344-bf28-44914aee32dc
2621,2014-06-26,2014,6,26,3,381ba702-492b-4b7c-b7be-0e84b4b67f5a
2709,2014-01-01,2014,1,1,2,b5624723-19a7-4029-94de-53f78bfa56bb
2706,2014-10-10,2014,10,10,4,830b35fd-a125-4c03-b2ae-98f817bc1999
1144,2014-08-04,2014,8,4,0,f1480d63-4939-485a-ba08-c12ed1c316ca
1869,2014-03-15,2014,3,15,5,9f34e2b8-db58-4207-bfb6-20e180a60ea7
3067,2014-02-27,2014,2,27,3,e4aa9305-752d-40f7-ab3e-8a199fed07ab
1297,2014-04-03,2014,4,3,3,f8a2bb92-3738-43a2-8fb7-4442295e317d
4747,2014-02-04,2014,2,4,1,14b0a0ba-3238-426d-898a-1a8476e6ce9b
3346,2014-11-08,2014,11,8,5,87f03982-e1b9-4004-86f8-c4d5d06b625a
1556,2014-05-31,2014,5,31,5,30c38905-be39-4490-a766-cc75d38c5b05
3671,2014-04-16,2014,4,16,2,835de140-b6b0-46e4-b7ab-2f46df373f4b
2648,2014-05-22,2014,5,22,3,64be8b00-101e-4b7f-9812-e44e136dc31c
4622,2014-05-30,2014,5,30,4,01968a6d-75db-4646-b776-11a6ba164d9d
2855,2014-07-11,2014,7,11,4,fa9d0666-5882-411a-882b-6471aef5fb5e
4494,2014-01-27,2014,1,27,0,d4e06e7f-dfb7-4ac6-858a-575e69de2b7f
4575,2014-08-04,2014,8,4,0,c9215906-3816-48da-84c4-0476fc1d86fd
4770,2014-02-17,2014,2,17,0,e6d7cb2d-b722-418d-a233-7682a01cedc4
2294,2014-09-25,2014,9,25,3,8fce161c-0cf3-4817-b4c3-9b1f434b3157
2449,2014-06-09,2014,6,9,0,cd717d38-65d5-4814-879e-9ecec4c9a1fd
2411,2014-04-21,2014,4,21,0,aa5e3415-3d85-4a04-b5cb-71662c06368d
2257,2014-06-27,2014,6,27,4,58148f80-1876-492a-80ee-e39c2227b9c0
2271,2014-07-08,2014,7,8,1,e61650e0-c223-48c4-9de8-fb4d578fdaa0
4101,2014-05-08,2014,5,8,3,0af51687-a47b-4772-b0fe-95048f556799
4564,2014-01-29,2014,1,29,2,2403f25c-88e1-40ec-9a25-f4ababfac2cc
2886,2014-02-14,2014,2,14,4,91a27cb1-7b87-4323-a906-43764415fa86
2511,2014-12-07,2014,12,7,6,b470e4a0-791b-4cee-9dd7-53331300cade
4933,2014-07-30,2014,7,30,2,55c7fbd9-4a78-4955-ae54-e700f93136a4
1190,2014-10-27,2014,10,27,0,266aa42b-f362-464a-aa8e-cae444d18673
4364,2014-07-06,2014,7,6,6,182d0160-f8d9-4732-a59c-d5740b493657
3918,2014-12-14,2014,12,14,6,aae2c58f-ceb6-4e4d-9395-a990f5002a6b
4749,2014-10-30,2014,10,30,3,a29bdeca-5282-49cf-a2dd-5a390901de63
3919,2014-02-15,2014,2,15,5,a0654e40-2d7f-4aef-93ae-0bdea354b9a9
1148,2014-01-11,2014,1,11,5,8a93250b-9458-4d83-b461-bc66c99669ec
4219,2014-05-14,2014,5,14,2,11771a79-43dd-465c-aaf8-bc6ff0346c16
2241,2014-02-08,2014,2,8,5,05c4a77e-2099-48a5-b0ae-c3021c03c961
4915,2014-09-01,2014,9,1,0,efa9cfea-80c7-41c0-b5d0-c0c113c6ef49
2632,2014-08-03,2014,8,3,6,c47a4101-330b-4b65-8be2-89680745bee7
2847,2014-05-01,2014,5,1,3,4fc3eedb-3ba0-447e-9643-be4dc80b8467
3937,2014-02-10,2014,2,10,0,4b65619c-2ef2-42d6-9118-339c5cd32062
4416,2014-02-25,2014,2,25,1,9adcc27a-44be-445a-a982-2206d5775000
2084,2014-11-10,2014,11,10,0,7c7f2c1f-2dcb-4872-876d-c7131919bf75
3604,2014-12-08,2014,12,8,0,3c5e57d9-42ef-46ec-8e2c-42ba6eefad38
4463,2014-03-05,2014,3,5,2,485f36e5-ad94-4ad0-9352-91d5c2687a12
3950,2014-11-12,2014,11,12,2,8c7724a7-b791-4cf1-bd58-53e91d193484
3540,2014-02-23,2014,2,23,6,7ab239ff-fcc2-4f57-a587-c0434ed456c7
4077,2014-09-29,2014,9,29,0,8825fadd-0329-4f79-adb9-fc8982f28a4e
4144,2014-12-05,2014,12,5,4,533d16ba-c7a4-4bc6-995c-2bf150541778
3576,2014-05-15,2014,5,15,3,c608481b-6212-41f2-b1f1-6f5be8c4060d
3209,2014-08-04,2014,8,4,0,58b3f810-4f44-4441-ba98-f54fe750871a
1011,2014-02-06,2014,2,6,3,663088fb-2653-4280-9a3f-2a147cf3877d
2760,2014-04-19,2014,4,19,5,6470fb72-94d1-4492-ad55-5dad0e149145
3967,2014-10-10,2014,10,10,4,ef45181b-0fa1-4d17-92d2-19256d9fd550
3668,2014-02-23,2014,2,23,6,d0e0363b-46db-4d0f-9de0-3086ddc9e315
3258,2014-09-24,2014,9,24,2,9c47cb95-90df-4602-9e1e-3730b7c07164
4336,2014-12-10,2014,12,10,2,0ebd7a5f-d4ad-42b2-bdff-4c86e1b4b938
4632,2014-03-02,2014,3,2,6,b7d6e2e2-9753-4029-8fe4-e7e3002378bd
1676,2014-11-11,2014,11,11,1,cff8804e-6f01-4603-b6ed-e6c4e3a98de8
4566,2014-09-16,2014,9,16,1,99f5ab5f-7be1-481f-bc3d-cd14a9dc490a
4730,2014-09-26,2014,9,26,4,9f04723d-3a2f-4323-99a9-ee1c71d40a12
4274,2014-05-22,2014,5,22,3,93601387-3795-46e2-9924-a58603cde1a8
2860,2014-10-26,2014,10,26,6,c4fd0915-8bc5-44c3-8555-6a21c28d517f
4316,2014-08-17,2014,8,17,6,74cab94e-7eba-4d8f-8122-d8bea6a8d651
3915,2014-11-06,2014,11,6,3,d0fa1f7c-5618-442d-8875-29ed93fbd66e
2059,2014-02-17,2014,2,17,0,7beb8af7-6816-40d2-b175-c1682696d795
1694,2014-07-27,2014,7,27,6,c09f314b-1c90-45ae-a6f0-5ef7289303ea
4941,2014-02-24,2014,2,24,0,8f1444cb-4378-41f2-bcaa-1d0e48bc01a8
3840,2014-05-17,2014,5,17,5,54b40946-ffff-4cc0-a84b-3dc3846cd422
3282,2014-12-05,2014,12,5,4,15ab1054-e8b4-47b4-afb0-53ef1cf9af29
4272,2014-06-23,2014,6,23,0,33aaf582-5356-4d95-97c5-c97bf543a38d
1821,2014-01-13,2014,1,13,0,fc223041-2803-4d95-adff-7100affd3f83
1524,2014-06-02,2014,6,2,0,6f0793e3-f8a0-4290-866d-5af85648bb1a
3849,2014-02-07,2014,2,7,4,dc3b7941-eeca-47bc-bcff-c20158568f81
2964,2014-04-02,2014,4,2,2,90d22b74-c763-4cb9-87cb-ba0f462a23f5
1506,2014-10-23,2014,10,23,3,deb64c7a-4ec0-4078-9eac-2cac05700bed
1682,2014-09-09,2014,9,9,1,d1b19423-5b71-42f6-ae85-5ec4534d0f74
3458,2014-12-23,2014,12,23,1,2224320f-e233-48e1-aaab-620b5ea6fe98
1248,2014-01-02,2014,1,2,3,ad961f40-8fce-4ef3-b546-fbee5924749f
4330,2014-05-13,2014,5,13,1,d402c212-abc3-4d9f-8df0-a78d3683db65
4493,2014-05-05,2014,5,5,0,27c7b273-c9a4-43f0-bfe7-f56f7d37cc40
3222,2014-03-12,2014,3,12,2,556e109b-e39e-4fa7-a971-54896c2f66c3
1567,2014-08-13,2014,8,13,2,e3365125-e56f-4c5e-8f0f-ce6c3f7151d4
2866,2014-04-16,2014,4,16,2,680a25b7-02c5-4f09-8c26-5ef57707d7d3
3749,2014-07-09,2014,7,9,2,055206d1-f145-4620-948d-00a7b647bd97
2034,2014-12-22,2014,12,22,0,3c4eaea4-cd2a-468d-857b-fbd27a176c9b
3789,2014-01-13,2014,1,13,0,47d22672-564e-41b9-8015-ca2e6e083dcf
2514,2014-03-01,2014,3,1,5,ad559975-82a5-44df-b4f3-60578baafd1c
3315,2014-01-21,2014,1,21,1,c1ab91b8-673e-45ad-840d-fda02319da02
4951,2014-10-27,2014,10,27,0,36c318bb-d5a2-4ad2-83cd-a7885b6fed1f
2908,2014-03-28,2014,3,28,4,0ebda730-79d6-4c25-a55f-82a36ca37790
3439,2014-06-12,2014,6,12,3,5774a1b2-2e1a-4aef-afc2-26c24bcfa250
2661,2014-05-12,2014,5,12,0,3ca7522c-7792-41b5-a32d-15d1df9a3228
3609,2014-12-08,2014,12,8,0,dd043ec2-df1e-4b5b-bcec-46c9154cc4ec
1165,2014-01-04,2014,1,4,5,efddaa4c-84e0-4ae9-b4ab-a267bf881838
1212,2014-03-06,2014,3,6,3,6ed4b197-c983-4fd5-93f5-3f1165f7d2e9
1921,2014-11-06,2014,11,6,3,c6a0de4d-90eb-4844-9ba1-5ce67a0be0c0
3203,2014-04-04,2014,4,4,4,f2200ad7-8e9e-4aee-831d-04900605f170
4984,2014-07-06,2014,7,6,6,31cb60ec-0d98-4984-a2b0-bdf5752312ad
4254,2014-12-25,2014,12,25,3,1c67163c-3e9a-456e-8a7b-6afe1c1fea88
3584,2014-03-07,2014,3,7,4,a63b5fe8-a2e3-4779-8261-29178225980e
4008,2014-12-18,2014,12,18,3,a38f4e16-2a00-4ac2-bb65-a586007f2e5f
2512,2014-09-28,2014,9,28,6,13d564c4-3411-48d0-bf2d-1465abf94799
1034,2014-05-13,2014,5,13,1,5eefaeb3-2e3a-4c61-a8e0-f9447c6376da
2174,2014-07-31,2014,7,31,3,1b116be5-21e0-4a17-9871-1480864c2eff
4667,2014-08-31,2014,8,31,6,9f5378ec-82ab-4602-86dc-27bb91b2a7b9
1908,2014-08-21,2014,8,21,3,9aa5fa7b-f17e-4574-952a-8c81b21aec9d
2781,2014-04-10,2014,4,10,3,cd89ed9b-8e8b-41d9-82a9-2cff036809b7
4073,2014-01-30,2014,1,30,3,db1090e1-5558-46cc-beba-79eeb1b4e1b4
2193,2014-11-09,2014,11,9,6,06a2f076-e327-4f57-b9eb-7d34e10e84a1
1980,2014-11-21,2014,11,21,4,47e67ae6-46da-47c4-b9cf-6fe499a1edc1
4226,2014-11-27,2014,11,27,3,7996f254-f404-441c-869a-81714b02498d
1508,2014-04-25,2014,4,25,4,bc7d5ebe-e398-4ff4-9af1-004422050fc5
4187,2014-04-19,2014,4,19,5,ebcf3bbb-f946-440f-ad74-66a77c0374b1
1793,2014-12-14,2014,12,14,6,b19a15c7-0827-496c-aafa-7f2c12166917
3160,2014-01-14,2014,1,14,1,ed13f1a9-e9b9-45ec-b2da-754ea41e9ef6
3186,2014-11-12,2014,11,12,2,1e40ca8a-afd6-47fd-be71-5e71cc8baf5b
3268,2014-04-05,2014,4,5,5,f1217f22-471a-4d62-b226-e3d8934d2c71
4084,2014-11-28,2014,11,28,4,99d1382f-7c91-48f9-a49a-f49a68e54b30
3854,2014-12-27,2014,12,27,5,1d5dd481-6fa2-4290-9b10-8eb139274901
2801,2014-07-17,2014,7,17,3,48e5f774-923b-4bfc-9a71-b7a6c3c9f42b
3283,2014-08-31,2014,8,31,6,5fbf99d5-596c-42e9-b386-63031276881c
2549,2014-06-28,2014,6,28,5,fbcbee3a-a926-44c7-9dd0-3b194e4c10cd
4707,2014-10-06,2014,10,6,0,3176f73f-4e18-49c3-9be4-d242b2246aed
3828,2014-05-16,2014,5,16,4,c7f0a48a-1b63-4eb7-8462-b9548dd8f2db
2946,2014-09-29,2014,9,29,0,b5b2740a-1c1c-45f7-9809-fcee32e17a6c
2156,2014-02-15,2014,2,15,5,3937e444-ef2b-4ca7-92d1-38b99b4d5467
2215,2014-09-15,2014,9,15,0,9a4f4b8e-3e62-483f-8e9e-d866385fe814
4666,2014-11-26,2014,11,26,2,38956f64-284d-45ac-8e15-dcd353060369
3428,2014-05-03,2014,5,3,5,d8af29cf-a484-4519-aed0-3511d3cab168
4736,2014-04-25,2014,4,25,4,a894c593-72b3-4161-91ff-adf56800039f
1726,2014-03-14,2014,3,14,4,738a5623-26c7-4a7c-84ee-6dd0119b9f34
3731,2014-02-11,2014,2,11,1,c552fdb4-d284-4580-ac67-660774290198
2869,2014-08-11,2014,8,11,0,ed366cd5-19b8-42d8-b636-cbc95a7a77b9
3632,2014-11-06,2014,11,6,3,4de491fa-2a6c-4967-8295-6ae18b01cabe
3069,2014-04-04,2014,4,4,4,d5067137-5f54-4ab6-b70f-52c8a7a83a68
4180,2014-02-08,2014,2,8,5,6942f7fe-a6da-446e-827f-48fa179e7ae5
2743,2014-02-26,2014,2,26,2,e612d4bb-87a6-4246-b06c-a716e39f6276
4966,2014-12-30,2014,12,30,1,90bd026b-c6a9-492a-89f8-8986e5ac28ea
4914,2014-04-15,2014,4,15,1,ba0be352-9611-413c-bbfa-06576d1badce
2100,2014-05-13,2014,5,13,1,7f9a1414-098d-4a13-9b98-435b08303097
4045,2014-11-02,2014,11,2,6,0b6580dd-4a8e-48c3-abc8-72aae66cee9c
4594,2014-07-13,2014,7,13,6,88c35c3f-7b72-410f-859e-757ec7b9d566
3237,2014-04-08,2014,4,8,1,879e0ec6-ae62-4391-b2a5-e9d8350f1eb0
2515,2014-10-22,2014,10,22,2,255b899f-c263-4e61-a21f-0dad024f16bf
2825,2014-06-05,2014,6,5,3,b4ac4279-ded0-4313-8892-b4ab577a5fb0
1095,2014-06-08,2014,6,8,6,cc92bdb8-d035-4c30-87b7-f6b071a813fe
2877,2014-06-13,2014,6,13,4,db03e9c3-21ed-456c-92b1-483ae02a9bf0
3851,2014-06-05,2014,6,5,3,b19b587d-157a-41a4-bae4-3598da3e9dbe
2552,2014-02-19,2014,2,19,2,c9018adc-d424-4106-898f-b32b17c8ae47
4550,2014-11-20,2014,11,20,3,a33c0ace-2123-4b24-bf33-a52a519b351b
3797,2014-01-01,2014,1,1,2,d9d588a3-d988-433e-b35d-f6305beefe47
4630,2014-06-29,2014,6,29,6,aa61159c-c6ae-4076-ac5d-21cc9315058e
1946,2014-08-03,2014,8,3,6,4fca54ab-f0ea-41b1-b5e2-8001ec920db8
1803,2014-09-24,2014,9,24,2,8551dad9-4e36-434b-83c7-0210a138506b
1504,2014-12-24,2014,12,24,2,d270b184-8276-4d37-ba1b-7789fc66f494
4320,2014-02-17,2014,2,17,0,2ea4c011-6393-4ef3-ac4c-c97d8e254160
3384,2014-08-03,2014,8,3,6,3469c393-b953-42fb-8ed1-e7b0bb8975d1
2256,2014-02-08,2014,2,8,5,989fc087-4eca-4e5b-98df-931633c63111
2794,2014-07-23,2014,7,23,2,8566e95c-d4be-4ee9-a918-237fd41044b9
1389,2014-04-29,2014,4,29,1,d1d3b375-e661-407a-a72a-79b5a5eca56e
4573,2014-11-03,2014,11,3,0,d1934b17-bab6-4777-86c4-4ccf344e3c4d
1698,2014-01-17,2014,1,17,4,3a71847a-e504-49d7-85d8-9a69b0d85ea4
1856,2014-01-29,2014,1,29,2,0a364cb4-e241-49f2-abb5-fb3ed50a9b2e
1702,2014-02-26,2014,2,26,2,3717c7b6-3d7f-4f9c-9b69-db6d0900ce96
2138,2014-02-18,2014,2,18,1,08489f34-def5-40bd-915f-12f6c1174e49
4217,2014-06-20,2014,6,20,4,4334041b-a745-4f53-9f53-dbfcf92b8b8d
2419,2014-07-26,2014,7,26,5,666ca56f-2540-4763-8940-c14638bb663c
2701,2014-04-30,2014,4,30,2,c1622b4f-b76b-4ce9-8046-deb2b84280d7
1061,2014-05-19,2014,5,19,0,d9d2a58d-b29c-4ac6-9439-92144f9c55e2
4671,2014-07-14,2014,7,14,0,5e9034df-010a-4df2-bea7-f22822239ce3
4370,2014-06-06,2014,6,6,4,9142a67e-768e-4153-a088-f97aa171a4e3
2055,2014-07-11,2014,7,11,4,0a758447-6d15-4cde-92db-86fa42c3b2ae
1646,2014-03-14,2014,3,14,4,252a23b2-3b42-4c09-b023-59f047fd4750
3511,2014-09-09,2014,9,9,1,32d93354-05c3-423b-973d-c75d50524c4c
3164,2014-09-16,2014,9,16,1,231aa84c-f0f3-4ea1-8c97-8f8031bee9eb
2957,2014-12-21,2014,12,21,6,fa5dbc61-066c-4652-931f-c276f0d617ed
4876,2014-03-25,2014,3,25,1,863057cd-4038-4d32-a2c6-11d785b92508
1931,2014-06-25,2014,6,25,2,136feb01-0841-4f97-a6e7-951320545978
1639,2014-08-21,2014,8,21,3,2171c93f-0759-4bbd-b854-ace97c777e84
2232,2014-01-10,2014,1,10,4,729b1a04-a9a5-4fbe-98c5-e63bdc34c446
3063,2014-07-27,2014,7,27,6,fe75423c-f913-480a-8c4c-d7b9f6ba13f5
3486,2014-12-09,2014,12,9,1,e4fdbef9-1be6-4b41-97f4-c038ea2c5d83
3347,2014-10-01,2014,10,1,2,a11fa9da-fd0e-4cae-9474-5c4923088a6a
1294,2014-12-22,2014,12,22,0,806db69f-12ca-4a89-beaf-e918da3c838d
3982,2014-10-30,2014,10,30,3,7608d313-1fee-41a6-aa68-f2aaec8f7c06
3903,2014-02-20,2014,2,20,3,c2e50949-6e90-46d3-ae30-9e156df47a52
1434,2014-03-27,2014,3,27,3,4d904387-d363-4b84-a842-1f4f866dfc34
3560,2014-03-21,2014,3,21,4,bba3d4db-da10-4dd6-b5ed-f5eaff736b7e
2228,2014-10-25,2014,10,25,5,aa646abf-d7ad-485f-9bf1-f9ad3e454731
4190,2014-06-28,2014,6,28,5,71023ace-3af3-44a1-aa99-0f88dcad38e8
1391,2014-01-30,2014,1,30,3,a8fb93de-a316-4202-9611-c59f6174968a
1243,2014-08-01,2014,8,1,4,5e946b30-57f7-407e-83db-225a927346f1
2594,2014-09-15,2014,9,15,0,f6033b32-0def-420b-8711-ccf6c0a41dbe
1854,2014-11-03,2014,11,3,0,f3d037b7-5743-478c-b22c-5cb6517e66b7
2666,2014-05-23,2014,5,23,4,02a63af8-fc87-4768-a240-af0d8f2bbd6c
1811,2014-07-02,2014,7,2,2,f3770e2c-c04d-4154-a6cc-e10dac4970e1
2480,2014-01-02,2014,1,2,3,bd0ad8d3-2f57-426c-9f65-4768fbb99506
2081,2014-02-14,2014,2,14,4,89c5b4f5-3583-41ac-bd2f-de8c4ecfc11e
2342,2014-11-26,2014,11,26,2,5947ea40-0c98-4c6a-a612-66f2c2eff450
1990,2014-06-26,2014,6,26,3,d5fed943-b2c8-43e3-81b6-036b95672de6
4514,2014-07-17,2014,7,17,3,cc7c4e1d-1499-4706-bfe8-5424aa53d424
3681,2014-05-19,2014,5,19,0,a8ba362f-7cdc-473f-9da9-527e69c29fdb
3559,2014-12-18,2014,12,18,3,b2021070-c621-4a3d-859e-636f762011b8
1579,2014-06-15,2014,6,15,6,cc550c1e-14e1-464b-922e-71739cd8eae2
3033,2014-09-18,2014,9,18,3,7dffd052-c05d-44a1-9d5d-e0d36b43fa3e
4699,2014-02-08,2014,2,8,5,e45ef99b-90ca-4651-86b9-fde0ae4aec0a
3081,2014-09-23,2014,9,23,1,08ac1c96-1552-46f0-bda3-207fd631fe5c
2336,2014-01-28,2014,1,28,1,09a8180d-995a-4270-a471-3dfc8dd450c8
2132,2014-08-08,2014,8,8,4,b66af15b-781e-4db7-8ef6-daac3772d0c6
4039,2014-05-18,2014,5,18,6,5333d436-8710-44bf-98cd-206d3f5b9c23
3415,2014-10-06,2014,10,6,0,6fb7f3f8-b828-4ba4-9831-cff8067d0cff
3343,2014-02-21,2014,2,21,4,7d5b9739-316e-486c-a94c-b1d003f2c3f9
4773,2014-06-09,2014,6,9,0,c82fa499-4452-4cc1-a2c3-13af63795704
4652,2014-05-20,2014,5,20,1,f3a07a24-a5f6-4868-961a-5e28263ac97b
3717,2014-08-25,2014,8,25,0,3525e9c8-daf1-41cb-892e-0c798ce1dd0b
2460,2014-02-17,2014,2,17,0,49877a77-8960-4586-87ac-af4d0f4b5e7c
