MemberID,FullDate,DayofWeek,PurchaseID
3215,2020-07-21,1,bc9162c4-383e-4ce2-ae61-f121f1214f55
1674,2020-02-04,2,3a57fb3d-61ed-403a-9399-209ecf2ab20d
3310,2020-05-14,3,f4e8e477-435d-42b7-9675-c7b62a12bacf
4783,2020-01-06,1,7a650e50-720e-4f37-99d5-e907263db26e
3741,2020-06-14,6,a290e63c-f1e9-4d06-9e6d-eb746ffcec74
2466,2020-10-10,5,3abd67d8-1388-4762-8f6a-34a0478cff89
1653,2020-07-12,6,1e3ad8e4-2b33-41b4-a863-14421266bc7f
2070,2020-06-28,6,d0f71266-d827-4856-b1ce-d5f2f94590c7
1749,2020-04-01,2,d152aa11-e4fc-4877-a17c-91085e7ddd2a
2625,2020-02-18,2,83e88ca4-17f9-4a8c-a59d-c45d73d8801c
3002,2020-01-21,2,aeec1b20-07f9-4027-9e45-f15b62334207
1064,2020-07-25,5,93b2c520-c7fd-479a-92dd-a5a2c57d7cb4
2127,2020-11-19,3,f70754c5-f8b8-4b58-9e9f-61eb152e0091
4392,2020-08-16,6,0dec22d8-2c7a-4e10-bfad-a7f3de1b0462
1649,2020-05-26,1,5e93e81d-3b17-41b2-8879-87b3ddd12dd7
4375,2020-04-29,2,5f3751e2-2a5e-4804-9362-f0832be1d078
1699,2020-09-25,4,8c492aa9-9aa6-41b9-9353-ac0b58fb0074
2682,2020-01-12,0,d13026ce-ec16-4114-9ef3-82b6a80bd40d
2022,2020-03-06,4,96af900c-cc0a-4e58-9df4-ac22bc974e5e
2669,2020-03-29,6,96885d53-5ae6-48c0-bb32-e8aa6b99d180
3025,2020-10-19,0,4e661f4f-0d08-463e-b252-2703a13c82e2
3019,2020-12-19,5,2e331c2c-64b5-40a6-8a70-86e88b222917
4801,2020-04-08,2,8a7fb5bf-80f3-43d7-9fa3-e3b04cf128ba
3679,2020-09-25,4,37f87934-934b-4fed-a9c1-c8da6ab98d7e
3380,2020-02-16,0,88c6f102-9cd6-456e-a5c4-873cb6e94448
3354,2020-11-29,6,4e279922-5da0-4914-845d-194f5e010bc7
1756,2020-09-23,2,99b7183d-47d1-487d-8fb1-2e3b25835486
3172,2020-01-03,5,8e89092b-0ac2-4d55-af48-d25f939a0732
3341,2020-12-15,1,07cb881f-1cf3-4d97-b812-5d99044115ca
1113,2020-05-08,4,fa367018-894d-4282-89d1-2144190743fd
3339,2020-08-12,2,f35192dc-47e7-4cfe-9bb2-e152cd291081
3015,2020-10-10,5,af54ee66-f55e-4c32-823c-1ba3f401262b
3144,2020-04-27,0,7e47167e-d975-4732-b1d7-4b149898aa6b
4106,2020-06-03,2,610a8175-6c47-4876-ad55-0541e20380af
1798,2020-01-01,3,78ac7ca5-acf1-452b-95cc-70963d0c060e
1493,2020-05-22,4,1daa8382-7095-4296-bf35-db798b417f5a
4454,2020-12-23,2,9e5905d0-677b-4643-b71e-4f3df9b65a2e
2935,2020-09-01,1,57716d56-1a1e-43d1-867f-e397245b7c40
3328,2020-12-09,2,c46a2db1-5c32-4afd-b8e3-900ca1385e40
3915,2020-09-30,2,930b5f02-a6aa-414b-a45d-595217b714ea
1968,2020-08-21,4,13f0aca3-635f-4aed-9d22-281c08b2dbe4
4355,2020-03-13,4,61295598-65a4-4e55-9ff1-5ef3bcfe879e
1580,2020-07-08,2,6a0d5888-ec49-4b61-9702-551ae9782504
3703,2020-01-24,5,5f382594-5444-4b84-bc2b-ea5012a3fc20
1497,2020-04-18,5,3b1857d3-51a0-4455-9e28-bd39f16b0ffc
1340,2020-03-13,4,01045f86-22c3-429c-8abb-e0e583608df3
1102,2020-06-27,5,69b2857a-bdae-4250-821a-d9cac6772c16
4223,2020-07-10,4,115a1907-76b0-4263-bbbd-cd1ba581430f
4190,2020-12-27,6,88d4fb70-97ce-42f0-a98d-de5a1d59a2e4
4695,2020-07-22,2,27c5a01f-b9e9-4466-ae62-06ea3fd096fc
1421,2020-02-23,0,3954e419-db42-45d1-b992-215d9049018e
3293,2020-09-05,5,adf70812-304f-4bac-bb52-0cb0a4fd2f68
3543,2020-02-25,2,0b6194e7-d10e-4d82-9340-6557853867fe
1153,2020-10-26,0,4fbe35b2-9fe7-48c5-aa04-b2a390873628
4097,2020-11-14,5,911384de-4b90-4d70-bc1f-9a404ceed559
1073,2020-03-12,3,2df0705a-f88a-4749-b147-2465b599d65a
3390,2020-02-21,5,e88fae5d-778f-4c57-90d9-ebd332341238
1768,2020-05-19,1,57be3a99-6370-4a48-a73a-09f74b8844c7
1186,2020-04-26,6,709aa716-6070-42a9-a543-badcc7b53a0b
4138,2020-04-09,3,a20d3fd8-b034-4f45-a4f9-78756640655a
2816,2020-11-10,1,e21a43e3-ead8-4730-9902-2e24c1095bad
2568,2020-05-19,1,65342cb3-f9b3-4abb-a3c5-edf74da7e06a
4512,2020-07-03,4,e0c3d58c-cc0f-46d9-a5b5-ada2c48950fc
1628,2020-11-19,3,ebe0a701-7b13-4ac1-9f9f-b31a68277f53
3911,2020-05-03,6,0564bd1b-0fb2-4032-9d8e-4b6b775734c9
3736,2020-03-31,1,b861c23d-84c1-4a91-be7c-7779edee890e
4644,2020-02-07,5,a97f0f72-7f26-4124-b8bf-caf741b18977
1583,2020-05-31,6,3dd90768-c3bb-451b-9f7a-c8b9bf6535fe
3338,2020-08-17,0,7b585e07-e2ca-430f-9391-2c5ff5ceac64
2427,2020-08-01,5,12ed5f0b-9620-4ac7-9ef7-914a53370fe5
1302,2020-08-26,2,683afac9-3341-455b-a85b-403c6f9f2437
4499,2020-10-29,3,9985187b-5c30-403c-ad59-2595e426ef01
1785,2020-03-02,0,fb6d7afd-2a38-49f7-a7b7-ed742a26c3ec
3961,2020-12-24,3,5b664b97-d0f4-40d5-8aee-6d4a47fb6880
2326,2020-07-16,3,41b66af0-0a99-452b-b9c1-053c3ba13643
1319,2020-08-18,1,82334004-5c46-40f1-a849-c9a12f2993ff
2370,2020-06-05,4,4ef23778-58a9-4b01-9b3a-52eeb3f1f798
3332,2020-01-31,5,87c26573-9111-49e4-a871-7ef2f9e74774
2473,2020-01-07,2,e342970e-2fd0-4e97-805a-3847df51ede8
2810,2020-12-30,2,e29440aa-42a9-4e57-8ac7-75b7c9246f5c
1033,2020-04-22,2,6f92d6da-71f9-43c2-b803-ac61cd9617e8
4222,2020-05-27,2,28dbdf9b-686e-4093-861d-7043d5c69dc4
3679,2020-09-21,0,80d94a3f-cd76-4cad-abc8-2e59c3c4eedf
2212,2020-08-27,3,9ee39869-6cbe-4b37-a0cb-6befc56ed25b
1507,2020-06-22,0,bd3b7212-3981-498b-8bd0-0b66e0424509
2870,2020-01-21,2,e2afd078-739a-4c00-984d-66403fe9c5b1
3429,2020-04-26,6,e2b66b32-3e85-4cdf-8aaa-9a9876429140
4148,2020-09-04,4,59d151f5-4f4b-458e-a20e-1319b7c354b7
2970,2020-12-30,2,87809214-ecd2-4303-80e0-e0038862f097
2013,2020-08-30,6,2de3fb2d-5a42-4ef7-9438-bd099ec3ccfd
3967,2020-05-30,5,56c20cf7-739f-454c-9518-2e5e293fc42e
2885,2020-05-15,4,3172b2fb-10a4-40cf-b70f-169381b02635
3935,2020-02-07,5,fcf3bdbc-c389-45a9-a2c3-6b9fb1c5091f
3283,2020-01-05,0,dfb3aa75-2d7b-4247-9c8e-41953abe300b
3268,2020-06-11,3,0af3a528-b80d-4d48-af60-21fa605ccb15
3677,2020-04-30,3,56efd561-2d82-40cc-8cad-2de62dfa4bc2
3495,2020-06-27,5,7e8fc195-7290-4549-8ee7-a3640ffcce36
1410,2020-04-10,4,8599a292-46b2-421c-a0b4-987355f069bc
2440,2020-06-06,5,1a9de421-56b8-48be-9b44-cfcf71e898f8
4088,2020-01-13,1,6a1ab5b3-5feb-46fb-99b7-5f84329e18db
2469,2020-09-23,2,5569af4a-98a5-4485-acf7-8296d83efd90
4229,2020-06-03,2,9acdd39a-da10-4240-9b34-13ee63d9c8ad
2728,2020-02-08,6,8694741f-2b97-49a0-9fb7-824a9890ba03
4694,2020-01-25,6,8b1d89a5-b550-4a67-b0a3-4958b9eebb9d
2836,2020-12-29,1,d6bac419-0ca2-4bbe-9e0a-a6043b22e733
1311,2020-12-02,2,a492e203-078b-4d48-b7c2-2f718bc38e0d
1760,2020-01-23,4,8c823c98-d5df-445c-aea6-4ff953c39f5c
3656,2020-02-03,1,5d6fd3c6-7a5f-4076-bf08-201cafce95d7
3720,2020-05-28,3,96b112e1-581c-4c26-a8b2-25fe0b81f285
2996,2020-09-26,5,2739ce1b-a7e6-441a-a21d-6b9c08914dd9
1949,2020-07-22,2,c75a4692-cd4b-4f72-922f-e28a2c8ed157
4498,2020-11-02,0,cb8817dd-bb5b-4370-9e59-bc84829cb9b1
2447,2020-12-28,0,bbe3bb08-d318-4e89-bd8b-983c8b38e7bc
1952,2020-03-23,0,00f59e1d-a162-42af-9517-bdedb1c057d1
4099,2020-01-27,1,e9bf5201-01dd-4820-a319-5fa421b3ca81
1804,2020-12-03,3,4c79ddc4-f7b6-4a7f-a32d-1f34cc4b4616
1510,2020-05-16,5,09396ac1-0e4f-4268-9445-e17a8d6d5b17
2879,2020-04-18,5,f235508d-5cdc-4c4d-924b-0bfbf7a8e60a
4899,2020-12-03,3,bd00e05e-9ac5-437e-82e9-f82f00183e7d
4326,2020-09-29,1,22e480e0-91a0-4657-b54a-cc17b2ff331c
1670,2020-05-17,6,e930b0f1-46dc-4a17-abc8-2527f62c4162
1117,2020-05-24,6,b04c67c8-42c7-412a-8dfc-d75431c092fb
1346,2020-03-04,2,8022e103-bc70-47e8-a744-b0d5df855881
1178,2020-11-15,6,7014dac0-7d97-4fc0-bc37-4b5351f535c0
1649,2020-06-25,3,01a67463-942d-43cc-8aaa-0dc955be1ffd
4651,2020-06-21,6,c344a1fa-8ad6-4c58-be22-86cff43e1195
4243,2020-02-04,2,35b44ab4-bfdd-44f2-962e-ceb9b92cc17d
4429,2020-07-21,1,dbd89d4a-a526-423b-a4e5-bdabb35e5d5a
4645,2020-07-25,5,62791a0f-e13a-4588-90d7-9b9d59451fcb
4019,2020-07-24,4,4418daad-b6f0-4ebb-84b4-c85ba4e06d31
4459,2020-04-26,6,229d441c-f11b-4bfa-9136-ff706cedb573
3006,2020-12-27,6,f0182da3-8a9c-49e9-a4c1-74f7a850e57d
1834,2020-09-17,3,acde87ee-6450-40c1-bcfc-cdc681da5659
3236,2020-04-07,1,8ccdf5cf-330a-4336-8159-b67b666a0d66
1765,2020-11-03,1,75d9ec46-d0ef-475d-9941-efeaf09eb9df
3855,2020-09-03,3,03cc6555-0b51-4e1d-b8a2-261b8ccc7664
4392,2020-11-28,5,81731ee1-cb7c-4728-8597-5e6ac789e749
3330,2020-07-26,6,d14075a3-32cb-454b-902e-538b812cd85b
1723,2020-02-09,0,52df9e14-77a7-4466-b425-9a4a1f9fe84b
4110,2020-03-30,0,8b815fc0-8f6e-4fd3-bc34-10a9f6884e30
2600,2020-01-28,2,d8852c8b-4094-4f5c-bc00-bb42619da4c7
2946,2020-07-10,4,2fe1aff8-68d7-4189-9079-8531934ba7c3
2426,2020-08-09,6,6739899a-c2f8-4b26-8af7-e340b2eba9f1
4170,2020-03-05,3,39a7a677-cfe0-4910-b232-9f4607ab882e
1109,2020-06-04,3,d0cc8262-7c43-4743-bf16-ee0cb479b141
3429,2020-04-01,2,41e1f5cc-eabc-4336-bc0a-41bacc68669b
2055,2020-04-02,3,e9d8a1f4-f371-454a-8182-b414e9088fc2
2480,2020-09-20,6,73ffcca1-4aa5-454c-8615-821f37b645ba
2441,2020-05-30,5,9e7bb31d-71f4-4459-bf04-8f24f52b8a47
1054,2020-04-10,4,c28ffc0b-1012-4d22-9b17-0356f681184e
4818,2020-11-01,6,22b96cf8-446f-4243-b530-73ca372e3016
3379,2020-01-21,2,c224ef56-2518-4d0f-80a9-6955c4619a3c
3939,2020-10-02,4,07bdd051-63ee-4bde-8a5a-9158116a333a
1367,2020-05-08,4,e964b821-330d-48d8-9121-72a772ff2150
1043,2020-10-01,3,eadbb4a9-375c-44d9-8781-5f972c72e906
2231,2020-10-17,5,3912c31e-cb1c-4d2b-846b-d1d6db05c150
3235,2020-12-28,0,8055e17d-c262-40d6-9312-f4ecb9d969a4
4554,2020-07-16,3,3decb0f6-a316-4585-bbef-9ea43176fcc7
3245,2020-01-24,5,ce58affb-760a-40cc-b4b4-21591dca2e15
2996,2020-05-19,1,9fc4931b-9f1a-4421-b77d-bd030ddb4618
2507,2020-05-01,4,1217e96d-b2e9-4a67-b945-0ee4316732e3
4186,2020-10-25,6,0ac59f8d-ad3c-4e46-a658-d9616847017a
3929,2020-04-28,1,9f5df548-9dca-4cd2-9a07-070cd716f62a
3760,2020-11-22,6,d7fcddc3-878a-4498-924e-a1f1bb1da27f
4928,2020-08-18,1,7371cd2a-8f8d-45cb-8c7e-638bccc1ad35
4217,2020-12-18,4,cb6a0e6e-283d-4e8e-9449-a7a25628e1e8
1174,2020-11-02,0,1c5d3ede-c53e-4454-84fc-1dc2339aedd4
4103,2020-06-19,4,840f3557-ef78-4039-ab2d-76d46d2125fa
4408,2020-03-13,4,a4046831-6f22-4d24-965e-9a7ae2762076
2588,2020-12-28,0,7bf60395-d200-4484-9def-05f0ce13a324
2598,2020-11-11,2,61f251ca-f4fb-4bc0-8562-56d07beb76de
1518,2020-11-12,3,077404fb-e675-4bc9-bbf7-6c5c553e0c3a
2702,2020-08-04,1,c4c8d66e-4fbc-40f6-b304-2631184c2ed2
1001,2020-01-20,1,cbfce845-d317-4cec-bd52-2db4b0d96474
2270,2020-09-30,2,7040318c-fded-46b5-a5f2-910e95b24ed6
2838,2020-10-11,6,a779e4ee-95f1-43b2-9264-8c10cf39524a
1683,2020-05-26,1,53f415f8-20da-4038-8221-1125e2cd6e92
4040,2020-03-04,2,2c44185c-541e-4b02-a654-cb7587979de2
3897,2020-08-23,6,b5441b35-5880-497c-a110-3dcb9f1db3e0
2200,2020-11-03,1,77cefd43-9050-4d5a-ba7d-a1e5cfc84b2d
4073,2020-01-29,3,4ed03ae1-5890-4639-b0dd-3a1cdd221e8c
3700,2020-04-19,6,d0d42e5d-353d-49c4-a34e-bce40fadf9fd
3973,2020-10-06,1,22b9e950-1933-451d-99cf-89045d912360
2715,2020-06-07,6,8df0ac72-f4ba-4bfb-9b72-750e59198efa
3967,2020-11-23,0,2fa1536a-b507-4ce3-abbe-e0af59c13bb8
4002,2020-03-09,0,2e54ff20-7252-474d-bb72-a7fa6a9b9f70
2962,2020-01-03,5,29254c62-3ec6-482f-aaa6-14fd15a5ced0
4340,2020-12-25,4,005a72dd-392e-4c46-8331-a4d3d6f04e7f
2092,2020-06-11,3,3c596d82-c268-44f7-a442-66fe7b4b8ce5
3143,2020-05-24,6,d261c362-9aef-4045-a6db-2c04f678255b
2209,2020-03-10,1,e1b015c0-80b6-491c-8985-2fa0b095fc8b
2816,2020-08-22,5,400169f8-060d-49dc-8495-a5387da81b9a
2659,2020-01-06,1,3cdcaaf1-51ec-4031-a8df-8184b44bf793
1588,2020-10-13,1,808a8cd5-6011-4e6c-ba9f-ec4a973f5585
1144,2020-10-15,3,9d062631-d410-49d5-b722-aba47e501b8f
2166,2020-10-12,0,5ad51b15-7952-49fd-aa3e-6a9cf7c9a789
3300,2020-06-10,2,bba74fc3-d573-4d57-bab6-eea7a9defac1
3944,2020-03-01,6,fd03b4bb-fe70-4a93-9545-da81bee2c223
4979,2020-04-24,4,d6b2d31f-c339-4398-9a72-3d78f5e9030c
2630,2020-01-21,2,5ce4d0c5-9378-435a-a662-ec78cf0ccc65
4240,2020-04-29,2,6a32c41c-a46a-4452-af12-5a0f8d6ede5d
2357,2020-08-07,4,0f72bf36-a5cc-4115-91ee-91225be3f34e
1743,2020-04-18,5,4c6f6ec5-5cf2-45a7-960a-cae4079d9b81
1038,2020-02-04,2,ce7c0fe6-6697-4835-8377-3f9d6889ed2c
3267,2020-01-18,6,e35201ca-f879-49c0-a409-6331b8c9fbce
3402,2020-06-01,0,4705a2d0-b36b-4074-92a2-a1a8921debd6
3013,2020-08-21,4,f6465993-72e2-448b-b31c-3e769783510a
4807,2020-01-27,1,d9fef84d-75c2-43db-a49d-e9db2c03295a
2172,2020-02-03,1,56790536-8ec0-412a-a598-a811e5af6be1
1388,2020-03-04,2,73a0dcb2-02e9-4dce-99ae-39e7b6d978a1
3309,2020-01-21,2,d029be5f-a313-4425-b8ef-55c74a965563
2194,2020-05-06,2,7b3b7163-8655-4d59-bf6d-38aac3251e5f
4603,2020-01-21,2,cd34cd89-9e45-4e3a-8585-51fff2454d6a
1631,2020-05-02,5,7633d744-fe28-4da9-8c55-45da090678fa
2712,2020-11-09,0,f01fc7b2-9dd0-468a-bdf2-e67447e3298d
2757,2020-04-28,1,f7afb29a-aedf-4681-bc16-73bb0d3fc8d4
4761,2020-08-09,6,85cef1a5-41b3-42f2-a804-bae63a783c1c
2688,2020-11-22,6,abb80c02-2201-4204-9cb3-c323d5034272
2458,2020-08-23,6,c53088da-fca0-4b55-8be7-c61ffcf9cd12
4087,2020-08-26,2,06c575ca-dadc-4959-9400-8d52ffc0760e
4677,2020-10-15,3,91c11f8f-6bdd-42b4-b2af-229c481d808f
3250,2020-12-04,4,d0d13358-d3e6-4b41-81ac-2085ec9b1f25
3488,2020-08-19,2,c79ab613-a654-4578-b643-d7258180d360
1679,2020-06-24,2,170bd388-9836-400a-9572-df8aa3235015
4820,2020-07-23,3,06360b51-4227-4399-95d3-5e11b3d5a0e5
2079,2020-05-16,5,c13e8ba9-3cfb-4547-b23d-637d3219aff0
2460,2020-10-27,1,9e30180a-39bb-4b53-b1d6-65f1d3af26b3
4286,2020-06-06,5,6e50ae3d-cfd4-442e-be34-ebe7b1086691
3050,2020-10-08,3,3ca5d4f0-9845-4d3a-ac88-0e4a61cac9c4
2888,2020-05-09,5,62611d06-50ff-4ecc-8259-75f7818854bf
2376,2020-05-28,3,4e3dc6f9-15dc-41a9-8333-5c66dd321d87
4748,2020-03-23,0,6b7cf002-93f8-4649-919f-59af6b3d4a23
2311,2020-06-06,5,3ecca92c-8d91-4284-84cb-9b893078176c
4765,2020-05-07,3,a9e78667-e164-4b6b-8219-babf9acf07bb
4199,2020-04-08,2,810c9e8a-aa31-4041-b8be-9c66b89aa84b
2592,2020-03-20,4,bea5a973-36c0-4831-8311-ce707bd057a3
1403,2020-05-15,4,06cd660b-0829-4044-9683-81f6fda2ee4c
4031,2020-03-01,6,107b47ad-2e50-4dd4-b9ca-67c58e35c784
1416,2020-04-03,4,93960828-4950-4522-9e2e-ad963fb4186b
4022,2020-04-24,4,c3895a22-de9b-455d-8898-8e53851f1995
3674,2020-03-22,6,1a2bb2c3-8447-450d-ba5e-73952612847e
3430,2020-04-16,3,8bc083a5-f23d-426e-8de3-54412e218bb8
1113,2020-03-29,6,5f3102fd-38ac-4137-a9f3-0785e5441184
4178,2020-01-22,3,003ce62b-38e6-4a91-957d-6e0f1317f4b7
4037,2020-09-05,5,112da646-bb6e-46cf-bb6f-bfe7cef913ae
3917,2020-09-13,6,7f6889bb-ed96-49bd-a75b-3c206adaa119
4658,2020-07-14,1,dbadd251-3055-4012-8849-ac8500bfc76e
1408,2020-07-23,3,78e9c7eb-6deb-465e-b1c2-04078d68f0a0
4940,2020-04-17,4,45a6bf19-c0c8-4b97-bfb9-235cbe841d99
1639,2020-10-10,5,07ba265b-ce91-41cf-b64c-421f16790a65
4139,2020-11-26,3,195cd31d-f7eb-408a-82c1-b9f092552f3d
2799,2020-06-17,2,ef1dbd14-d803-4a19-b1c7-f0f1bf460459
4041,2020-10-16,4,b1de540f-2a42-4edc-bd70-58082d1a0526
3508,2020-07-02,3,522de383-627c-49ae-bf44-a086022b7c8d
1584,2020-11-03,1,2939fc6a-85e1-405d-b030-7aed67d5b517
4006,2020-02-07,5,75cbb617-54cc-4f57-ad15-4a10e69b5ab1
4593,2020-07-04,5,f40dbce9-b4b4-4597-a05a-1c229cc7b543
4875,2020-08-22,5,27c0a5f0-d3da-4863-8a37-39b7ab89834a
2534,2020-09-08,1,e53d40c4-3798-4069-9578-a3d32ff488ae
2413,2020-12-13,6,331c6f0a-aca1-4093-9e44-2af6dc74bc90
1909,2020-10-01,3,12ac2e5c-9579-4e07-a8da-ea8675b1cffc
4367,2020-11-15,6,dd54169f-25f3-4e7b-9cf0-82539b345ac0
4240,2020-10-28,2,914b5064-5098-48eb-93a7-9bbc6706bae8
1866,2020-08-11,1,9185d1a2-80db-4a0f-bb84-e935192ee7ed
3905,2020-06-19,4,f001b243-fa06-493f-a79a-f23e7e340297
4906,2020-09-16,2,405dbbf8-0b03-4ce6-946f-82ce2e81ffdf
4478,2020-04-12,6,f69ebc16-9907-4ce6-b4ae-03a210e73041
2765,2020-07-22,2,97f18bf8-ab65-491a-ad71-3f398b8ec734
4178,2020-11-13,4,243daf24-add6-4962-b261-d39ac86fde67
4330,2020-06-22,0,5d1675d4-5465-4440-89a8-47dac64d74d0
1659,2020-03-25,2,52c12076-becb-4a3e-9da7-73b745e64526
2406,2020-10-24,5,2a7fb46f-0106-4c59-bf45-15cb49a3f88e
3465,2020-01-15,3,9196e9fa-5635-4dac-8290-9dc108bd0cd9
3178,2020-10-22,3,c5c7497f-1140-48de-be10-f00b1e2e64e3
2218,2020-02-07,5,39a307e8-e594-4618-8aca-57eca242baf1
3980,2020-09-04,4,d1277a54-cb35-4784-9ff7-52415efeaac1
2519,2020-03-14,5,abdf5822-cf5e-4bc8-b424-3f91bd6c96ee
2568,2020-09-10,3,3b73bfce-6141-4464-99fc-270eb79eb755
1130,2020-01-15,3,5cee3a7c-bd8a-4f71-a903-53f8f4674eb2
1231,2020-05-20,2,f9400464-1e98-4087-b660-a9311d86eb09
2654,2020-09-22,1,be7468cf-390f-4d85-8a50-50fa92a02122
3913,2020-03-21,5,20782f35-f49f-4a68-91a2-d15f6609f943
3276,2020-02-23,0,55efc893-9a4f-488e-b00d-caa4957fe714
4094,2020-03-30,0,09570d0f-c4e0-4fbd-aaa3-cb0b7618f1c1
3997,2020-07-19,6,be6a35e0-78bd-4854-878c-8b42ea80c64c
2313,2020-02-18,2,eef65724-d7c0-4c62-b8af-c27adc0ac4b5
2716,2020-10-09,4,a32b6d93-7ebf-4001-a320-b5d43b37878d
3923,2020-01-27,1,373df9df-1fb2-4cb0-95ff-64da93301d16
4541,2020-04-18,5,45fa89cb-ae0d-498e-911b-5af14bf176ed
4524,2020-08-26,2,cb07702a-10df-46f7-a4c1-1d93c5ceee9e
1750,2020-08-02,6,0cc0ec60-e8ed-4307-8eda-a02cb3ad6aeb
1527,2020-12-30,2,1d6b49c7-3f0d-4c38-831f-1cec03a38b19
1379,2020-01-07,2,c5f63190-18a7-4f21-8ede-f75da1b56a8c
2380,2020-09-10,3,41546672-336b-42bb-8ada-99339684266b
3259,2020-02-09,0,78aa432f-6782-4840-a8ca-3caf8c4de17f
3268,2020-07-13,0,1e4ffc54-c0a8-401f-a9d7-18d1f7b9f3bc
3117,2020-03-03,1,c0b9043e-1a26-45e5-85cb-aa6d9b42b970
1972,2020-02-06,4,47ec071e-2d37-46fa-806c-0938510eb3cf
1154,2020-06-04,3,e5fea176-8845-4efe-8f51-6a1bfa48b9f3
2408,2020-03-25,2,733c0672-8288-4335-9215-6e9b49470682
2400,2020-03-22,6,5b4f8fa1-11df-4a59-a523-f922def8ed95
1286,2020-08-03,0,415aa397-9a9a-42f8-a18d-82830ca1f05c
3505,2020-07-21,1,bb2335b6-3cad-4e52-b4e1-85b60c04a7d1
4503,2020-12-19,5,9a707315-5b2e-4ad1-9fe5-62aa29d52920
4292,2020-03-27,4,4942154a-33cc-4a21-925f-f9dab907b0bc
3864,2020-12-12,5,b37eeb2f-4835-4ab7-adfa-b472f26d55aa
2766,2020-08-19,2,3a882233-107e-4d5a-b0af-cb8bf9b9a506
3953,2020-05-13,2,c14f99a4-8789-4766-88f2-72daf2cf3bb2
4526,2020-08-24,0,a3729b1c-9e08-475d-a881-496c5c752975
1468,2020-09-10,3,eee4b6bc-efe4-47cd-a77a-f1caf109a02e
4982,2020-01-08,3,85e67490-8374-438a-986d-9f4facc84c4c
3450,2020-04-27,0,9ac9bebd-7cf7-4305-a24c-cfe8e6477852
1330,2020-02-11,2,e3dcbae8-d186-47c2-a6b4-0cc9bf7b71c2
4456,2020-04-17,4,d495bc0b-2b74-4ee9-8485-b1cfd588ab3a
4606,2020-03-30,0,a69a74cf-5d68-4d66-9f92-8f827a2c4601
3773,2020-11-27,4,e6d2a566-de14-4465-b3f4-6bd4c102ca03
4593,2020-12-02,2,a449c67e-f388-49e9-b77a-11e7d63bc0b2
2244,2020-01-28,2,f6d50575-c6d4-4634-ade8-81193630ace1
4296,2020-08-26,2,7c3124df-c371-4e03-ac4d-269a7605c826
3296,2020-02-03,1,a6267758-90be-494c-b945-474e8b7ac9e6
1114,2020-10-07,2,830d50a4-dc08-47f8-a247-b1cbe44df0c0
3480,2020-07-05,6,d8946304-547f-46bf-91cc-675e83021133
3842,2020-10-14,2,0a0fc697-d11c-460c-aa90-e74ea9f3caef
1715,2020-05-21,3,4f29e105-9514-4517-8fe9-d56353864ae9
4052,2020-04-21,1,527265bf-fe63-4b63-9701-32a8b9ea0d52
2663,2020-05-28,3,244461e4-d62b-4d65-b4d1-98b03fdc3087
1861,2020-05-19,1,861d223b-5d74-4b45-9bce-6b6a06bb6f9e
2181,2020-06-23,1,698e6d7f-fae8-4fc1-aaf9-6f6657725757
2319,2020-10-05,0,def4bec2-2544-438e-bf63-9d56c5cfb0a3
4277,2020-06-12,4,31c04c99-9b21-40b1-aff2-c2d457444c4a
2193,2020-07-01,2,18231788-be97-4d24-95ae-f00d19897075
3589,2020-05-10,6,0e849775-990b-4421-8620-5f578495034d
3144,2020-06-19,4,e55c1197-cbff-4859-b3bb-5b9d031a22ad
4044,2020-08-26,2,b438b10e-211c-4cee-ba3d-65b15daf0c77
4048,2020-08-05,2,9d3389fd-1dc2-4090-84b9-4a728a57e0ad
2272,2020-01-31,5,9b0299b9-efbe-4b78-b181-5d8836379561
4637,2020-05-14,3,bd1190b8-d89e-4839-b0a4-60e2df15f7d5
3640,2020-01-26,0,a52036dc-606e-4c51-b4f1-405d3860a542
2599,2020-11-22,6,940cb0a6-f2a3-4160-a7b3-c2ccbb2d15ea
1363,2020-10-14,2,24561560-993d-4a3d-b06e-b57f36e75025
3560,2020-09-27,6,03d9fd0e-088c-4058-b659-aec48f862b13
1228,2020-02-23,0,cc6c6fa4-3ed1-4c5e-8cd9-bd91d69d01ff
3749,2020-09-03,3,50220e7a-208f-4b5f-91c3-11ef9e47dac5
1358,2020-12-29,1,3bbb4d14-29b5-4a71-90f2-0dc036f1398e
2586,2020-10-26,0,04832159-0889-4181-8ff8-e6f2847b51f1
4626,2020-12-24,3,7d366eb6-fc83-4ff7-9ee9-6d0df0aaa8f5
1857,2020-10-09,4,9f3e5623-0513-453d-8b23-9fc37770bbbb
2646,2020-11-11,2,a97b9c23-ebac-448c-be1a-b608c93d6501
4242,2020-09-12,5,2dc3ff9d-a63a-4e28-a6cb-f6b766dd33fa
2344,2020-02-14,5,ca123eee-2102-4a89-99b4-557f056e8ad9
1646,2020-08-15,5,d3a4db9f-eb0a-457b-90f0-a236467be35a
3450,2020-08-03,0,b3c358ce-1798-4a8d-a32f-05568a772738
4645,2020-12-29,1,eccdd80f-9ba2-4e92-8b5e-c48bf090ef5f
3154,2020-10-04,6,2fe9c3ea-9f09-4896-be0c-02094c282e58
2037,2020-04-19,6,d3e44b5d-b66d-44f7-86da-43f4caf41388
2078,2020-10-16,4,68226f83-f65e-4efd-9a64-45812ebd591b
2444,2020-12-05,5,d575d208-a6ff-4c32-a284-b11dee922331
