purchase_id,category
0f22739e-4cee-4f08-98a2-cd074e6e3159,long life bakery product
fc7dbe46-a8df-4ee4-8a4d-6fcc0c7b7c1c,chocolate
1ae17968-7ac6-4ecb-a039-e69576c7a1ff,frozen meals
641bb9c6-cb3f-4dd5-a475-49725328827f,coffee
82e6b6fa-1f7f-4c5c-bcc7-7e73ab617f37,rolls/buns
7cf376ae-9e3d-4923-9e48-973b54b9504b,hard cheese
744eccda-defa-415c-a08a-eef4bc5ec2e4,whole milk
1e16be53-daa2-41c4-9855-7436b82cd9d5,pickled vegetables
1b83799f-bde8-4971-bea4-ad6aeb562225,pastry
25abebb2-875a-4a4f-b555-0c5599e23e6e,chewing gum
a22a85fb-73d0-4b32-b807-9ee43b9a647d,rolls/buns
74317a8d-00de-4f08-9ef9-eeb0ed05c143,dish cleaner
572dbd75-e4fc-47e8-af8e-bdc694c28af3,soda
e27fda37-168e-4111-b3f0-13276b5b8f99,coffee
4fbb4bfd-c7e4-4f8c-af69-6af60d6c1714,soda
b059060c-7867-422d-bd4e-a0ce0c64ae44,canned beer
0103d054-0d27-4d45-8848-4d8cb241483b,shopping bags
ba7ec199-0f61-47e9-9e75-051ce59bc0ed,dessert
9a089b7b-381b-4017-bd1b-c331386dfe5b,newspapers
6223dac8-bd49-4e1d-8050-cf2b16e7cf46,tropical fruit
b0ba38e3-20ee-4362-b0ac-2bedc5a15c47,roll products 
dbf45488-043a-46ec-af9a-c05cc1637f2b,butter
bdb77b60-afef-4f03-b008-8531fa627392,salty snack
f5fb3add-d08a-4f0b-810e-f3c892bdbef8,brown bread
4ce8f0b7-2eb5-408d-97c7-a1e055ba17cb,coffee
f87dbc5b-18f6-4078-a0e2-356bee1d8725,frozen meals
fdca5493-fe79-4161-98b5-65b1dd550bcc,pastry
310125e3-2642-47c3-bafe-a9882ad620e2,spices
374a8dca-de85-4c97-baee-f9d228e2cffc,hygiene articles
4b8ca955-8bef-401b-9649-48f8c53f65b0,white bread
90b3a40a-1b0d-4061-99f2-2c90db06fa0a,napkins
5793af79-e4aa-466b-bfee-457cc77ec2b3,candy
680b4816-a9b9-4727-b31c-234702e0c520,bottled beer
e8b923d2-9a38-4707-a0df-1a5229f042bb,flour
88986306-bb26-4449-be34-26e51c8160a2,specialty chocolate
a8124aac-8356-46c8-b746-ff8048c0f97b,soda
5bf9b23b-1161-4a0e-95b1-7127037e69b4,soda
3567b621-4bc6-48d9-baa3-5b402456b199,yogurt
bb0325a2-8c2b-4932-bc63-7305cee646c8,soda
85f0e940-caa8-42d0-a00a-48026791f634,bottled water
c8c46efe-156c-4754-8e3d-4ed8897a52d4,napkins
fddef15d-f021-4f84-8b35-4cb1e2abf919,cream cheese 
122bef66-649f-47ba-a455-f14b9eac41f6,cream cheese 
357a9a9e-fa6a-4fd5-9669-6b08c4ebce45,coffee
22131b3f-ae28-4e11-afd8-f61522212dbb,root vegetables
71f50df4-75fa-45ef-83bc-ccf92e74c5aa,domestic eggs
a18f76c6-04f7-486c-97a9-69364a946550,root vegetables
96d6ad9e-9873-4684-9028-bb3edea51423,frozen dessert
4b5d07ca-1db8-4bb1-967e-9f920c0b37cd,chewing gum
62194546-0e25-4cce-9fc2-dda3add9a7c4,canned vegetables
d48fd44a-251d-4065-8a09-ee65bcd93c26,pastry
3cf6f565-596a-475a-b5cd-375a34f684ad,rolls/buns
e6299aee-4e4d-40ff-b21d-503a8065125f,pastry
10359efa-624e-4e69-8916-60ae372d2a48,fruit/vegetable juice
b4c5024a-2104-4976-af2a-c71f0084b0be,soft cheese
ad94c7f7-0697-43f7-88be-155426154e1c,newspapers
e725c629-ffde-46b9-a3c3-5207851415b1,roll products 
d67748d1-6ad6-49ff-a4dd-5303a93b170e,shopping bags
57a9361c-7294-4d0c-8ba9-00be9fc1febe,fruit/vegetable juice
3c101ff3-9f33-4748-9e40-df11b6c18d7a,chocolate
548bc1f8-21f6-4c13-b748-0990dda37ab0,shopping bags
54e4ce09-4413-412a-9523-b2b4d7c4f4f5,tea
3c6b4a73-4ed3-427a-b182-5e5fc10882c1,chocolate marshmallow
888314e2-c219-4072-93c3-b45fc505507b,cream cheese 
a93da1e2-ea18-45b1-be4f-a2e436c6a1df,pastry
fd220512-d778-47a1-97a8-d98fd8dfe53d,pastry
31e39887-9b1d-465a-980d-550377ecfb26,shopping bags
5e26a39b-5552-454b-b053-e2bc7205dd65,white bread
d8b3f074-4611-4859-a938-b64620c42c3a,rolls/buns
f4bfb0ac-e160-4e5f-aca3-29bb071d0397,salty snack
18ea66da-4ea0-49e1-b225-bd69f02c0dd9,pastry
1f1322f4-b4e9-465d-818b-9a70d4c4ce1c,soda
d1be4efe-1871-471c-a592-dd187f83dd68,chewing gum
c0ae19ee-7653-4a78-9fa7-6a222806a476,yogurt
3afc09e2-6cc4-42db-9239-46dd066a18cf,soda
b12dd597-9dac-4c66-a222-378a42e93041,long life bakery product
7d8cff57-0baf-4b95-a6b5-614ee716779d,mustard
ebdf81ab-f0f1-495f-9931-a7269d45175e,pastry
d9797481-9fac-48f9-bca4-e3e8b28dbd53,bottled beer
fd6ca3be-2e1f-41b4-8f99-b916238df1f8,rolls/buns
84b737f0-ded6-4c16-b7b7-61a2dfe9fd3d,cream cheese 
78cad66d-2c50-40ae-a6ea-f867e5d0e6e9,margarine
7dbdfd4f-a1df-4b15-b4d9-82c69bef3b59,sugar
1c0dc9af-e758-4ccd-9654-2125498009ee,frozen dessert
a1a19f1a-a6bf-43ca-b9d6-fc358f0372d3,candy
ca35009e-1fa0-4fba-afcf-cf99dc606088,bottled beer
d5b305d4-1df8-4a9d-9394-27e9d85a09a2,domestic eggs
0d4c0d08-1933-4221-8b5d-0f503063f643,dishes
ccf662c1-197f-4ed1-98cf-12e00fea7f34,pastry
9aed8da9-c563-4408-a77a-49f4642395b3,shopping bags
964539dc-2532-4a2a-83b9-98ffbe3a20fe,kitchen towels
ddd087cb-57a7-4ec3-b3c5-84dc119c1337,shopping bags
f5fcef70-8ed2-41e6-b266-9421532c9b77,yogurt
9ef789b5-073c-4928-904f-7da2c45d632c,soft cheese
7f32f5a4-0bc6-4449-b6d2-211c9245a2e1,semi-finished bread
a8aa7c1e-09f0-43a4-94a0-fdc2c822dd59,shopping bags
fba74795-1452-4e21-915b-bbcc41b9074f,dessert
c609d797-9466-4a4c-8398-59bc2a9b9b2a,frozen fish
254e9b71-678f-4e96-b81b-99f62cc04d56,bottled water
62988512-932f-4175-a26e-4a6ed4119386,dish cleaner
36c531a9-3145-4e83-b65c-eb067376232e,beverages
d8cc2779-a5fe-4989-8a5f-a3614f1eb923,pet care
3cc5aecf-0fea-456c-a026-4aa37e22a0b2,root vegetables
64ea6dac-9a1e-4f55-b6b8-c4eea85f07f8,yogurt
6a577488-7850-4260-8b3d-6daa152cd3bc,butter
bf649680-60c2-4839-b2c4-c85e844870c9,ready soups
8782b2dd-a4df-40e7-900b-7fc01ec8a33b,frozen vegetables
4beaad95-6166-462e-9e16-029191021e5b,rolls/buns
ba8d33c8-d5fd-40be-a988-01a0d1e23d1c,sliced cheese
fdbe0f72-d4db-4827-9cd8-6db1f9ce8b23,newspapers
f3747a2d-66d4-4dc4-9401-267b239b5877,rolls/buns
96494802-ddac-47ba-aea7-b548d361659e,whole milk
2ed0e3cf-33e3-41e5-bb41-a06fd10c6ac4,brown bread
fbe2a5d1-fddf-45a4-854a-c71087eee1bb,soups
24cc7f59-9578-44aa-be1f-a4bd073c1a0e,coffee
647590bc-b9e8-467f-bf0e-03c32bba4aac,seasonal products
ef1c4373-cf67-4210-a78e-8c832374b21b,white wine
085c118f-abef-4e1c-8c33-72ff5c324dad,rolls/buns
96c4c65b-eeb6-4760-89ff-e9d57557aa54,whipped/sour cream
fa501d45-969d-4305-9158-579eb4fe89af,waffles
72597aa5-d724-4d28-8d3f-8d170ad21600,margarine
b362d728-da99-4e62-bf21-7e4eedcc9eec,sliced cheese
998bdac3-b63e-4357-8756-f2893bab950c,sugar
77ae7956-a1dd-41df-a182-780cafd21637,rolls/buns
e1b977b2-8241-489a-9f40-e1e22ca1ac95,soda
03ff0a49-20bd-42e8-b0a3-56778b9e358a,white bread
e0847dd7-3396-49e3-b284-8b5722ae2659,hygiene articles
4c8f5d04-a52a-4b73-9452-45c6418b3dbb,misc. beverages
2b4bd00a-905c-4683-8060-12fc478e357a,butter
9d74b542-d09f-44b6-8b8d-7865ced1de3e,roll products 
6bdd3455-90ab-4981-b958-d501c6831698,detergent
d5d865bd-ab74-4ac1-aa9d-db0132e16c9b,frozen vegetables
6182d0d5-d0e6-44a6-8e69-f3eeafbd7e9a,fruit/vegetable juice
6f0f6f85-2c7a-4a5a-958c-7a00939b00fb,napkins
39caac23-6057-41e6-8de5-829df0080f90,pastry
7942feca-975a-421b-baef-398b3d6c2d3e,other vegetables
841c7ded-b6b2-4fe7-bc29-e2e8fcf4c605,pastry
9e64b4c8-f516-43c3-9527-eccc21b5670e,brown bread
07b0e6ba-d7b1-4458-9dd7-da849c690d19,vinegar
f202369c-86c8-46f5-aa71-fa94d4356a27,processed cheese
4493e63d-4af4-4c02-a173-849fc490b73f,bottled water
ad9e582b-5b6a-42e2-b56a-a6512ee3bcef,bottled water
c39be3d6-0351-463b-a9f7-a104f0081d2f,whipped/sour cream
a93fd794-49ae-4e2c-994f-f42a051bd88b,sliced cheese
09207095-3ef2-4051-b9c9-b97990118d6b,rolls/buns
f5490095-62e3-4f90-8384-53d566715275,shopping bags
e46f79ee-56a5-41be-990e-31e540e8573e,fruit/vegetable juice
2d1eb26a-eb13-4a0c-818d-f1cfc95919ca,butter
6f6c5c53-fd42-4a67-a74a-03d81ed1e162,specialty fat
bcbe6cb9-d2f0-41c7-93af-d8a86f6a357a,oil
92955ca3-49c7-4510-95b9-35ec60655d8d,whole milk
8ceb4ffb-a0cf-4cac-9677-77e8218f085e,newspapers
ce75ab53-b3e6-40a2-9b5c-a806a79542e8,soda
ddc6e970-a2aa-42fd-a712-433ed7ccd2b0,semi-finished bread
67403de1-864e-40ad-905a-25038dac1f4c,whipped/sour cream
76ef5414-cc51-4dc4-9b38-0d653826163f,yogurt
07b27cf8-1df7-4404-9682-f4a43e4d804b,whipped/sour cream
b2a0aa36-a0cb-415d-a67f-92ed8ac091ef,shopping bags
a1a82593-2cc4-4296-978f-69e2a926901e,waffles
81f51e7d-345d-4c08-9843-d816d3dde472,coffee
715b5587-ccdb-4ac4-840f-d662c507a017,margarine
175dbd46-8e16-4af4-85d5-a4a10c289c65,newspapers
5247329e-c164-4bcd-ad62-4b829d4f4ee3,pastry
c141b066-5ac2-4694-b205-24bde9365047,butter
234eeb2d-0b41-4b63-9caa-bd2d8693a413,rolls/buns
8f7217ac-4cfd-4b50-b5af-48094a270549,frozen vegetables
66e43d6e-771a-411c-84cd-1e62704370ef,soda
d6344bdb-c4e0-4861-9e3b-89a1a61cf816,dishes
ca0dccd1-b7b5-430d-bc6d-13c249cb65c9,yogurt
8f138fe9-cf43-4877-aa74-9842655f3da5,frozen meals
e33adbe3-8201-4e7d-a91d-aaa4ae404503,whipped/sour cream
696e66c6-23e5-4d04-9d54-92caa812db3e,baking powder
7d896550-3f8e-44b3-bc77-4015d047c0e3,cream cheese 
e1f9d7b9-d1b6-4e82-8db4-bc6916ace477,cream cheese 
6175f58b-30fa-49da-8fac-11988e4ff5fe,domestic eggs
8fc309a1-e6a8-4dbf-8f34-da82c4ec09ca,hygiene articles
cc6c088a-d803-4256-82a0-e0e572ca7528,mayonnaise
598ee9fb-385e-4537-bc06-b67400674647,salty snack
d5aaa8f4-fbac-4af4-bc74-5c17130d3879,cream cheese 
5ce1c895-4355-44bb-aff8-e72616c23cc9,UHT-milk
315212c1-9cc9-4568-ad4f-6c7f0c14b27c,pet care
305a6dfe-5e93-482b-8ae4-a7d4bf7ec147,bottled water
21fba40a-9dc6-4967-a791-2e613eb02112,popcorn
53fc6737-ac92-4fa1-a44b-739698867b2c,yogurt
dae38969-a21e-45b2-a9bc-5e161acd1658,newspapers
d2ef0044-03eb-4d50-9a81-3234300d4960,other vegetables
43ca31eb-e1e0-41f8-be61-30143fe3d246,butter
de8417f5-85ae-4f43-b8bb-172ddc188196,dishes
c1d6f0fb-156c-4fe8-a229-8d8d4daf40eb,soda
57362926-651c-4f9a-8850-2a83dea52157,cat food
62e08474-5e2e-4663-832d-fb3c990101ca,bottled water
1d7646e0-aad6-41d4-b23d-694ea434f96f,flour
f955e299-70ee-47a3-8b97-3e1ab76192f1,frozen dessert
8dd36d73-44c4-4097-b692-c3e996f9fa56,fruit/vegetable juice
d07fe54b-6d4e-476b-b554-ff2d87069c77,cream cheese 
5eb6774f-c5d9-471f-a5fd-9650b046832d,cling film/bags
715e50f4-5523-4d41-9b8d-7fbf13c8d536,rolls/buns
b821db8b-2581-4374-8067-06603cec1a68,yogurt
21d4afcf-47ad-4a90-bd68-dadaf7207c0f,specialty chocolate
fae00aa8-60fc-420c-aa61-642858015c7c,soft cheese
f34dcb05-ef1a-45c6-82b1-6f50a7663f88,liquor (appetizer)
06f9f567-73ab-4f0a-8238-30c04b06c20d,pastry
101bcdf3-8506-4ac1-8e9b-b3ef25a260d1,beverages
9d20151d-bac6-4e4c-b997-c28b8dc249b0,soda
2b972ecc-7c62-429b-86fa-eab93a75344d,canned fish
7c20f880-6107-49f5-80c4-b4ba1a85d915,salt
03e2b261-5944-4f01-bbda-d9e42848ba14,rolls/buns
727dbbf0-2a04-40a7-b185-b4c4a84b7c97,bottled beer
28b2a872-6876-4629-ac32-40c3695f0af4,pip fruit
f3c382ef-c1f3-4e7f-8c45-6e4950f04293,frozen meals
940de5bc-5bc9-4ada-b15c-acc646a85c97,rolls/buns
d9b33a98-184c-4936-b84c-5bd6e570e725,meat spreads
d9bc5c60-8a00-4672-9529-0452925c055d,white bread
89178ff7-26c4-4c8b-a298-1dff55bd462a,butter
bb493a62-c58f-4e51-8856-3a5cf9ea43cc,soda
663dc041-d039-4032-85c1-384a2906316a,pastry
68a69e36-8dee-48fb-aa68-cf3724ff159d,pastry
fc9c57a5-8158-4838-896a-4727f85242f1,margarine
85c690d1-bc87-4bb1-b291-14d1d9e51848,mayonnaise
af599748-8073-48c1-88e8-61a36763f0c5,citrus fruit
702f31e2-48f5-463d-acda-f1768f70398c,shopping bags
0422be6e-de17-410a-b1f6-788dfe4e23d6,rolls/buns
718ce9dd-ce39-4aec-ace6-f4358ea76ea5,domestic eggs
1444a418-cb20-4d5f-904c-a3ea407631f8,soda
611ea569-2078-4d00-9467-650376cf0073,tropical fruit
15ef2831-8de4-46f0-a018-20233d8e2803,pastry
425116fb-6624-405c-b7b9-d795f1fefc4b,canned beer
62bd5f59-68c7-4baf-a41b-bd3919ac8dc9,dishes
77359560-4691-4dbd-96e4-cdb644e3c96f,brown bread
e084465f-f0eb-4f94-b2f0-4752f92a985e,dessert
ba9d7932-5ccb-4faa-a42b-8a901f67ac24,oil
67d57b73-188d-4856-a816-16eff14a18a2,bottled water
2101dade-983c-4d05-bd9f-623c7551f36a,bottled beer
12e09588-e98d-4f29-b9fe-177e10fd53bd,dessert
6633cb62-a655-4c67-a160-b2a7a15af7bd,root vegetables
236dd23a-8a0a-43c9-9ad0-3ed75b7a9fe9,frozen fish
aff3202a-5f3d-43ea-afcc-4ee06a3c086e,white bread
1d40e52f-4610-4b67-b33f-413d8165a5d4,mayonnaise
0c1abace-437d-4e64-8b3a-2693a9b71982,rolls/buns
c9a6a369-62f7-493b-8bf2-d8e36b5ead7a,rolls/buns
d6ebea75-69fd-4ea6-bbc9-5af1931ddf5c,pip fruit
f4813533-acf2-40a9-86cd-35aca3e1e347,oil
88a6a248-22d2-45f9-9a07-23ac2aaa2c28,kitchen towels
09f614ae-b7a9-499a-8fe4-10185609a442,ice cream
e2c5563e-832a-4817-87b6-391a80ac980f,yogurt
fd3feb51-95dd-4da4-93fd-b05a6fb98660,chocolate marshmallow
a70c552c-c5d7-4d5f-8b88-6446aa239055,flour
857d4a79-f7e7-4aba-a9ac-0759b0e76a1f,whole milk
eefae42e-afe8-4b8b-8ad1-e4ea5e23ca16,yogurt
e1e1ebc6-1566-4b2a-ab60-0440e398a9d4,female sanitary products
52c26053-0ae5-4bfd-86af-c528bff2f2f9,long life bakery product
86b23d9d-5468-4d22-b99f-3014bd8ab8d7,whipped/sour cream
94b61bcd-306b-499a-8173-d02da30f7555,specialty chocolate
8641b5c7-b4a9-4b5b-8b9c-fa058ca0fb77,canned beer
472869e0-f320-49c4-8bed-3ca647e15e66,domestic eggs
5b0fdcf9-6077-45f8-9d40-4ac4d81198d4,newspapers
4ccc7c57-c1b7-443f-b493-4a58e9c902eb,chocolate
11ce56b6-ee91-4504-8518-c600caa91bcc,chocolate
675bff6d-bab0-4ea9-b01e-31349606fe71,margarine
b452bf06-6a00-4338-9f67-2f896f92b737,soda
6b53bf7e-ce10-414d-8c22-00d4c27e4e1f,fruit/vegetable juice
fc891f9c-3fa9-4241-8fb0-b3a5eceb652b,yogurt
5a56bb7d-83a9-4dfb-98ea-73b22eb986ee,vinegar
6a0f23af-5ace-445b-b7a2-a08f95d0b45d,softener
31f70076-396a-4db5-93dd-ca415a4af379,fruit/vegetable juice
04621d9d-be0f-42ff-ad2d-8831d72ef995,soda
5bd9dc55-baec-47cf-bc30-54f9389b5876,soda
141ace67-1400-42b1-a5b0-794d3cf5e03d,domestic eggs
fd6f6050-f227-473d-89c1-7f9629d55b0f,flour
ba3febc7-0c4d-4666-8cf8-faa927903b9b,domestic eggs
977e94e1-f854-4ad7-ac66-2f77f286bf1f,sugar
eba84bc0-55f8-4e52-9ea1-36674a7d9650,newspapers
927dcd10-6b11-47fb-adf9-9650e81ae7d2,red/blush wine
2bb2f39d-31ec-44a4-9e6a-731533cd1278,rolls/buns
808db705-aa46-407d-91ee-f04e844db2b2,rolls/buns
20be1b65-236a-4746-bdf6-a4c1ae9ae207,soft cheese
966f6c61-4e58-4541-a14b-098de1a86bb4,root vegetables
d781b4c8-15aa-4f6b-99fb-c09b763e2914,beverages
0dd73881-e2ec-42c5-88ba-ce48c0ff1439,other vegetables
e2e98c4d-57ed-469a-858f-3c9365592228,oil
52b97bbb-eb28-4f7d-8034-f36e34c09153,rolls/buns
f46ee079-729b-4022-9372-0cc146453c27,bottled water
6f0175e1-6176-4b1f-b8af-1d965aab6b31,whole milk
73e92d5e-3105-4a6e-b5e6-6433be789410,white wine
6e3cf0d8-eb77-4f9d-815c-f25e3c3f98a2,pastry
8e983402-99c5-47b3-8d24-e0a177869d7b,brown bread
00c0fb86-c379-4405-a575-99c59192c2f4,specialty chocolate
a2010f9e-3649-4240-b2c2-78cf11bba19b,bottled water
5a24e12a-1171-4dc1-a9d6-0d8fff9381e8,bottled water
39bd1d68-7347-46da-b12c-5c981a2eccab,red/blush wine
2982a73f-6933-4f58-a2e7-1dba10add696,napkins
04c56d99-38f9-43a5-bab5-52bf89367d4c,whole milk
2e80e058-4f97-4228-b02a-508c1a29b032,roll products 
265cc2e6-7d55-4339-87d3-65702652c5f8,pastry
2e372b97-68b4-4a7a-a013-a7df2e6809c3,canned fruit
2d75d4f3-ebe8-41fb-85e3-bfbf6aa9113a,root vegetables
2ef5feb3-bb02-4326-92d9-e609e08f3f8b,dog food
e9fa15c3-a96a-4215-ae5e-e97d4ee2ad2f,whipped/sour cream
e1fcc9ee-e7fe-43a5-a1bc-68821f081e04,bottled beer
d6de5278-f522-4588-85fe-72c117a27a8d,male cosmetics
efad2e1f-2c45-4221-9023-72d17421aa09,specialty bar
db77dba3-e0e1-439f-bc6a-af78bc5e73b6,whipped/sour cream
d5ff2449-daa3-4a68-9d7b-076c7d2f6a8d,rolls/buns
1d1570cb-06b5-405f-98f5-d8be568e70b0,spread cheese
d27fa5ac-443a-4ce3-b802-2d307e7b13da,frozen vegetables
e9fe7801-47e4-4756-915e-31941ffc3ef6,whipped/sour cream
7ddf864d-67fa-43ef-b4c7-e16196562198,soda
94669604-1846-40cc-8eeb-098d3c63ae2d,soda
9638d14c-ecb4-4386-96b2-88ea8c5dd355,pastry
0bb3b254-edf5-4c80-9427-98260438e50a,butter milk
5192701d-70b5-478e-a385-d600c5e7fecf,rolls/buns
99b3b28c-bcc5-4684-a9e6-209ea57c0ba2,rolls/buns
3bfc9473-730f-4ae8-a126-da75f2de5b8d,curd
b551c15a-b729-4774-a1e3-cb6ee8dc0fa2,bottled water
ee6a59dd-54c7-4741-9ad8-04e91dcfcff6,cat food
3e01a319-e463-47d2-ae8e-6fa6ac801d7e,butter
752e4cc0-b53d-4cf7-bafb-3356dfc1084e,butter
ec3569be-1582-4721-80d4-f51dc9087f9a,other vegetables
a38c2331-8696-4c7c-b220-fdcb6f21c5c8,misc. beverages
20aab4f5-10ba-4f66-8e19-a5c84a262aec,root vegetables
30b3edff-44db-4884-87c1-78197d42b389,margarine
264abea9-a513-4ecb-b6b7-6cb705dd0b04,specialty bar
4eaf1b97-5aa0-4d84-9382-e10f8d9e8207,dessert
fa812fd4-e09e-4694-8917-915de8aeb186,waffles
4ff439e0-8ff3-41ba-93f2-e5b8686dc54b,pip fruit
8c72e1fa-22b1-48b5-b899-17cdd75df3ea,canned beer
db323c68-c6a8-400e-877b-2654fffa169f,domestic eggs
89c76546-ef81-42d4-a640-512526f203a6,bottled water
d4657d56-facd-4edf-8ae9-8d844182808c,red/blush wine
6bd2eee9-c940-4b06-80d4-010a49111b93,coffee
4a98e585-ae14-418a-9db5-8c991661baa9,butter milk
44a096d5-2645-459e-a5be-fc7360ff6467,roll products 
e77b2885-889b-4116-a984-49d91fa5f6df,brown bread
c4459d05-05cb-4652-ae66-53023988cfb4,UHT-milk
ffe4ee66-1188-42cb-a3b3-8a58bccd64d7,frozen potato products
8993ddae-3c09-40f5-b9a0-d33b06cb8f0d,yogurt
36338650-eae9-4c5a-a253-d5fefe230090,cat food
5cdd2112-cfb2-4f78-be79-9c418040d8ff,canned beer
5462169b-66c0-42fb-acaa-4f8e72db0d2e,yogurt
0755c885-92fc-419f-899e-4d4b5177b5fa,long life bakery product
8239a04d-4ec7-4025-b678-493c8bfd9be5,cream
f3623f5f-63ce-4144-949f-76bef9a4dbc8,sweet spreads
fec718d6-5fb6-47c0-9f6c-c61761c87dfb,butter milk
068d2514-295b-4f73-9940-1728bcd63ebf,house keeping products
a2638aa6-5321-46aa-bd94-e08238397a6c,tea
6120e379-b672-4c22-ac3f-da781835919a,pastry
34888a9e-897f-488f-a6b0-b33e3265ae30,whipped/sour cream
897e5239-cee2-4254-901b-bf76fc079e34,shopping bags
f6dcb52a-d5a6-49d5-918b-a6b5171cc63c,kitchen towels
72f1a99a-2d29-48d8-9dc3-d83cefa1e95e,newspapers
8fde7c7e-daf3-43dd-8220-7c08cd2e9660,napkins
eb6181b6-0d4f-4bb9-ba15-759740d9c489,candles
9cd0efa0-dfed-49d7-a505-658a18b42606,rolls/buns
3e2b09ec-1463-4f9c-8018-2a843ec1eba5,mustard
efde998f-d75f-4fc5-84a7-c499a87d9357,whipped/sour cream
33ac0289-81ba-4b8a-8c65-9be4931eeafe,pastry
c3da65af-74cb-4bb1-9934-130a540125a8,rolls/buns
607bd2ff-72b3-41a9-80d4-0c6de917e46d,margarine
bd4648ec-d690-4166-a2fd-344eafc025f4,curd
6a48beda-301a-40d0-a513-b376663009e6,soda
5f9ee038-16a1-4617-863e-aea5afe9addc,other vegetables
c2569505-22ce-41ff-844b-9f9180211353,canned fish
b8aa83de-cc87-412d-8a00-404357e65bb8,butter milk
571d0918-8efa-42b4-a9e7-f156e0387b3f,frozen potato products
0985a2fd-5934-469a-9444-4776847eff05,sugar
99e81d5e-a3cc-41df-a568-b192bc4cde8e,canned fish
cc5e7646-c33c-40ae-a332-5cd403938327,napkins
352e3ac0-0e37-463b-8f4d-fe0767167b64,sparkling wine
efa3a320-5a21-4cf9-83c9-f3adbecbf895,whole milk
6b5fbf57-92c6-4670-a296-ddb85b35a329,sliced cheese
08d741a5-9fa1-493e-9b27-12d80beed9fb,newspapers
54ed5554-0dfe-4323-9dcf-ea57b50646af,frozen vegetables
e06fed54-e4e2-4b23-916c-4036af0c6148,soda
4c88a135-52da-4f42-9e4c-9950368a13d2,soda
576a950f-32a9-43e8-b06d-c7b8102907f4,misc. beverages
67b09a0a-406a-4a51-aab7-20f3711ff565,white bread
71cdee1f-9312-49b2-959d-0bc9014156eb,misc. beverages
0c857cbe-c65d-43ec-897a-a36b733c6d64,soda
0ca476c2-9f50-4ddc-941c-3c815913544f,whipped/sour cream
9afb8a8a-f4d0-42c2-a4e0-fc99e690137d,cocoa drinks
b8c23a7f-c346-4237-a527-e3e3c3ca9ef8,processed cheese
62b1662d-5986-4661-adef-0da3ae9ed92d,white wine
bb589d66-a088-4b81-9d87-d09437ceecd5,shopping bags
fee06079-b4d3-4bdd-b822-8ee2a618b493,soda
e5641103-b294-4d2a-ae25-39565a0ff762,potato products
ff2f40da-bdd3-415a-bbfc-cf3e052d7e72,root vegetables
16b17c57-439a-4624-843a-f5a092c1a1a4,white wine
27852d80-21fa-4162-ae12-20d1797fad88,pastry
c69995f1-2e0e-49a1-9b1e-d8232d84445c,bottled water
5ab72dfb-673c-4973-bc62-7e9a1b55dd70,canned beer
84dc4c74-d6aa-4d13-bcda-f11ad77db2a4,bottled beer
7592a13f-d087-4ae0-a18e-f8e13e5e02e1,detergent
ca178242-f3e5-48a1-98e0-615c7f313cff,fruit/vegetable juice
33bd2674-8e3f-4c72-b9a6-73eee4dcee70,margarine
9c51d8ff-c9f6-48e0-a009-d5ad07765520,hard cheese
a6151fd7-03ad-4e0a-ae09-6943e7929020,cream cheese 
91755a80-a78f-4202-a2ca-f6ed16933b4d,rolls/buns
49057339-da72-4f9a-aeca-828b81d8f64f,other vegetables
513b0db0-54e4-4662-9dc4-2e6803b803c2,bottled water
b3b1dc5c-18f2-4ad6-806e-59933103cf49,canned fruit
217ba77d-4c6b-4f6d-82d1-aca44271df81,brown bread
8f5f0385-d7c6-4c66-9e3f-5384e53f0592,margarine
eeeace85-0c85-4bdd-a6e9-c1433a65fe8a,sugar
2208c7c3-d64c-4269-ab98-0b2068b5d022,waffles
bceb683f-20cf-4041-99a6-5907f9b250dd,pudding powder
df85b0f0-e0f7-4d68-a366-f3cef4bcbca2,coffee
f0712913-db1b-47a0-885d-3590f3156c95,margarine
21455724-97da-41ff-965d-b7d82341c9c2,domestic eggs
ff2476f5-3a05-488e-8123-309e5e88b0d7,other vegetables
110fc3e5-bcd9-4d63-8358-f97f324b3e61,rolls/buns
ca271253-6e4f-41b9-97a9-58b6b48edded,soft cheese
c1f39398-aa40-408b-b497-7a7ca7cc419a,coffee
a32e4722-564c-4fb6-b8b1-13edaa71abe6,white bread
43fee720-4733-40f7-83a7-3686f40508e8,shopping bags
d39985cb-7407-4434-aaa9-c257767af05b,ice cream
5810a1be-e527-4e6c-907a-ff4b38fcc44e,coffee
ba4b1143-30b5-490d-b586-3f681fce85c7,candles
6c7ca581-ec82-488d-b8c1-fbb2c22d4c57,napkins
d8ce9569-8981-4be5-bbfd-1a8dbeeeaee5,long life bakery product
ca1b7cd0-f799-4680-bd28-ba70fccfc48b,rolls/buns
2246579b-8ab4-4fe0-b82f-a1c77c916e50,bottled beer
02a69fce-03d0-4fbe-a5c4-5a7aa8e9a90b,sliced cheese
dee913d7-b38f-4470-9cc7-ba553a794757,oil
c8183d1c-c389-4c8b-890e-4ddb104d1482,detergent
08da1fe7-3b0b-46e1-a481-eb38fa4f1f29,long life bakery product
3ab888b2-b813-48f6-98cf-f063bac75a92,oil
464072d9-5b88-470e-8dfd-b9a8bc799fd0,sweet spreads
e6481045-6686-4c25-8b7b-d909e5a66a1f,rolls/buns
